global_row,imagenet_path,class,split_seed
2054,n01860187_2287_n01860187.JPEG,100,20260813
2063,n03763968_5175_n03763968.JPEG,652,20260813
2114,n02129604_13631_n02129604.JPEG,292,20260813
2121,n02823750_4775_n02823750.JPEG,441,20260813
2186,n02134084_6304_n02134084.JPEG,296,20260813
2191,n07714990_10284_n07714990.JPEG,937,20260813
2196,n02437312_4282_n02437312.JPEG,354,20260813
2209,n02077923_1160_n02077923.JPEG,150,20260813
2220,n01582220_5821_n01582220.JPEG,18,20260813
2228,n01632777_36_n01632777.JPEG,29,20260813
2235,n03000247_30784_n03000247.JPEG,490,20260813
2244,n02110341_8163_n02110341.JPEG,251,20260813
2258,n04074963_24638_n04074963.JPEG,761,20260813
2267,n01806143_5714_n01806143.JPEG,84,20260813
2273,n03673027_1944_n03673027.JPEG,628,20260813
2278,n01537544_5580_n01537544.JPEG,14,20260813
2298,n04005630_64426_n04005630.JPEG,743,20260813
2310,n02965783_5889_n02965783.JPEG,475,20260813
2367,n03297495_6380_n03297495.JPEG,550,20260813
2410,n02676566_3916_n02676566.JPEG,402,20260813
2434,n07831146_1045_n07831146.JPEG,959,20260813
2461,n02391049_1891_n02391049.JPEG,340,20260813
2476,n02667093_9524_n02667093.JPEG,399,20260813
2489,n04482393_24573_n04482393.JPEG,870,20260813
2491,n04152593_8797_n04152593.JPEG,782,20260813
2497,n02504458_4981_n02504458.JPEG,386,20260813
2499,n01494475_17379_n01494475.JPEG,4,20260813
2524,n04613696_8098_n04613696.JPEG,915,20260813
2547,n03498962_3545_n03498962.JPEG,596,20260813
2551,n02730930_15056_n02730930.JPEG,411,20260813
2554,n01664065_18943_n01664065.JPEG,33,20260813
2555,n02231487_256_n02231487.JPEG,313,20260813
2560,n04355933_7707_n04355933.JPEG,836,20260813
2572,n02093256_3131_n02093256.JPEG,179,20260813
2583,n03773504_14031_n03773504.JPEG,657,20260813
2584,n01819313_190_n01819313.JPEG,89,20260813
2588,n01514859_628_n01514859.JPEG,8,20260813
2597,n03325584_18606_n03325584.JPEG,552,20260813
2598,n04447861_14870_n04447861.JPEG,861,20260813
2633,n02396427_2904_n02396427.JPEG,342,20260813
2651,n04111531_22313_n04111531.JPEG,766,20260813
2660,n02655020_6483_n02655020.JPEG,397,20260813
2677,n02799071_37617_n02799071.JPEG,429,20260813
2717,n04239074_128_n04239074.JPEG,799,20260813
2720,n02093256_2871_n02093256.JPEG,179,20260813
2732,n02815834_866_n02815834.JPEG,438,20260813
2750,n04200800_31386_n04200800.JPEG,788,20260813
2760,n02704792_20087_n02704792.JPEG,408,20260813
2773,n03691459_2931_n03691459.JPEG,632,20260813
2807,n02777292_23982_n02777292.JPEG,416,20260813
2831,n02804610_16665_n02804610.JPEG,432,20260813
2837,n02091831_2712_n02091831.JPEG,176,20260813
2867,n02643566_2613_n02643566.JPEG,396,20260813
2894,n01728920_9064_n01728920.JPEG,53,20260813
2895,n02412080_3622_n02412080.JPEG,348,20260813
2912,n01697457_14033_n01697457.JPEG,49,20260813
2957,n04509417_3718_n04509417.JPEG,880,20260813
2983,n04532670_7204_n04532670.JPEG,888,20260813
2993,n03344393_9073_n03344393.JPEG,554,20260813
3002,n03630383_10871_n03630383.JPEG,617,20260813
3023,n02256656_28091_n02256656.JPEG,316,20260813
3024,n03249569_4994_n03249569.JPEG,541,20260813
3026,n03476684_22448_n03476684.JPEG,584,20260813
3039,n02869837_20857_n02869837.JPEG,452,20260813
3052,n07584110_14435_n07584110.JPEG,925,20260813
3065,n02013706_1522_n02013706.JPEG,135,20260813
3097,n02280649_2628_n02280649.JPEG,324,20260813
3111,n01968897_4088_n01968897.JPEG,117,20260813
3126,n01768244_859_n01768244.JPEG,69,20260813
3146,n02114548_1062_n02114548.JPEG,270,20260813
3148,n02112350_4966_n02112350.JPEG,261,20260813
3169,n03126707_28973_n03126707.JPEG,517,20260813
3204,n03788195_14027_n03788195.JPEG,668,20260813
3210,n04074963_9514_n04074963.JPEG,761,20260813
3217,n03992509_5312_n03992509.JPEG,739,20260813
3224,n02487347_9645_n02487347.JPEG,373,20260813
3267,n03874293_13623_n03874293.JPEG,694,20260813
3289,n01558993_11314_n01558993.JPEG,15,20260813
3291,n03998194_11071_n03998194.JPEG,741,20260813
3292,n04548362_10711_n04548362.JPEG,893,20260813
3308,n04429376_24612_n04429376.JPEG,857,20260813
3311,n02091467_7488_n02091467.JPEG,174,20260813
3316,n07716358_15527_n07716358.JPEG,939,20260813
3385,n03417042_15903_n03417042.JPEG,569,20260813
3408,n02106166_7928_n02106166.JPEG,232,20260813
3411,n12620546_13196_n12620546.JPEG,989,20260813
3431,n01768244_222_n01768244.JPEG,69,20260813
3439,n02112706_4129_n02112706.JPEG,262,20260813
3444,n03837869_8086_n03837869.JPEG,682,20260813
3475,n02965783_9706_n02965783.JPEG,475,20260813
3481,n04147183_3492_n04147183.JPEG,780,20260813
3510,n04201297_16806_n04201297.JPEG,789,20260813
3513,n01532829_2730_n01532829.JPEG,12,20260813
3520,n04371430_7236_n04371430.JPEG,842,20260813
3523,n07753592_302_n07753592.JPEG,954,20260813
3559,n04125021_17086_n04125021.JPEG,771,20260813
3565,n12985857_5905_n12985857.JPEG,991,20260813
3580,n02509815_9564_n02509815.JPEG,387,20260813
3587,n07716358_4587_n07716358.JPEG,939,20260813
3602,n07716906_3159_n07716906.JPEG,940,20260813
3618,n02018207_1717_n02018207.JPEG,137,20260813
3631,n02526121_3899_n02526121.JPEG,390,20260813
3635,n07742313_12284_n07742313.JPEG,948,20260813
3653,n03529860_4542_n03529860.JPEG,598,20260813
3667,n04330267_20773_n04330267.JPEG,827,20260813
3693,n01755581_11576_n01755581.JPEG,67,20260813
3698,n02113186_2311_n02113186.JPEG,264,20260813
3716,n04251144_26917_n04251144.JPEG,801,20260813
3719,n02093647_6779_n02093647.JPEG,181,20260813
3725,n02177972_3047_n02177972.JPEG,307,20260813
3742,n01877812_3443_n01877812.JPEG,104,20260813
3752,n02096177_12294_n02096177.JPEG,192,20260813
3776,n02102480_9537_n02102480.JPEG,220,20260813
3780,n02793495_21075_n02793495.JPEG,425,20260813
3802,n04347754_5877_n04347754.JPEG,833,20260813
3818,n01981276_2086_n01981276.JPEG,121,20260813
3821,n02108422_5444_n02108422.JPEG,243,20260813
3882,n03983396_11898_n03983396.JPEG,737,20260813
3893,n02101388_3344_n02101388.JPEG,215,20260813
3899,n03775071_10969_n03775071.JPEG,658,20260813
3907,n01440764_10779_n01440764.JPEG,0,20260813
3908,n10565667_7642_n10565667.JPEG,983,20260813
3914,n03598930_7282_n03598930.JPEG,611,20260813
3916,n01797886_10046_n01797886.JPEG,82,20260813
3924,n03775071_3846_n03775071.JPEG,658,20260813
3927,n02114367_10685_n02114367.JPEG,269,20260813
3937,n01871265_1522_n01871265.JPEG,101,20260813
3946,n03063599_5502_n03063599.JPEG,504,20260813
3980,n02009229_14521_n02009229.JPEG,131,20260813
3985,n02910353_9190_n02910353.JPEG,464,20260813
4028,n04099969_13278_n04099969.JPEG,765,20260813
4039,n04562935_3760_n04562935.JPEG,900,20260813
4040,n02492035_8795_n02492035.JPEG,378,20260813
4062,n02280649_8244_n02280649.JPEG,324,20260813
4068,n04273569_24927_n04273569.JPEG,814,20260813
4101,n01877812_3202_n01877812.JPEG,104,20260813
4144,n02129604_3546_n02129604.JPEG,292,20260813
4155,n01665541_42_n01665541.JPEG,34,20260813
4172,n07930864_29636_n07930864.JPEG,968,20260813
4174,n03355925_10472_n03355925.JPEG,557,20260813
4179,n04019541_20809_n04019541.JPEG,746,20260813
4225,n04265275_4794_n04265275.JPEG,811,20260813
4264,n04483307_4525_n04483307.JPEG,871,20260813
4289,n04041544_40259_n04041544.JPEG,754,20260813
4298,n03891251_346_n03891251.JPEG,703,20260813
4310,n02168699_6849_n02168699.JPEG,303,20260813
4325,n01843383_9323_n01843383.JPEG,96,20260813
4376,n04355933_952_n04355933.JPEG,836,20260813
4380,n09472597_6035_n09472597.JPEG,980,20260813
4384,n02483362_502_n02483362.JPEG,368,20260813
4392,n03110669_113512_n03110669.JPEG,513,20260813
4430,n02123394_6962_n02123394.JPEG,283,20260813
4449,n02699494_17177_n02699494.JPEG,406,20260813
4472,n01695060_24987_n01695060.JPEG,48,20260813
4514,n02113023_2648_n02113023.JPEG,263,20260813
4524,n04273569_883_n04273569.JPEG,814,20260813
4559,n03133878_3133_n03133878.JPEG,521,20260813
4615,n01910747_1112_n01910747.JPEG,107,20260813
4631,n07590611_21895_n07590611.JPEG,926,20260813
4640,n03710193_14938_n03710193.JPEG,637,20260813
4643,n03785016_10167_n03785016.JPEG,665,20260813
4653,n04332243_7157_n04332243.JPEG,828,20260813
4659,n02423022_3321_n02423022.JPEG,353,20260813
4687,n02486261_8605_n02486261.JPEG,371,20260813
4706,n02871525_10132_n02871525.JPEG,454,20260813
4710,n03000684_2035_n03000684.JPEG,491,20260813
4711,n12057211_29_n12057211.JPEG,986,20260813
4718,n02730930_15556_n02730930.JPEG,411,20260813
4722,n03594734_38515_n03594734.JPEG,608,20260813
4728,n03983396_4286_n03983396.JPEG,737,20260813
4739,n03498962_9372_n03498962.JPEG,596,20260813
4741,n03196217_6135_n03196217.JPEG,530,20260813
4746,n02107142_8456_n02107142.JPEG,236,20260813
4759,n04252225_29534_n04252225.JPEG,803,20260813
4781,n12620546_15420_n12620546.JPEG,989,20260813
4832,n01664065_13432_n01664065.JPEG,33,20260813
4852,n03710721_7322_n03710721.JPEG,639,20260813
4906,n02098413_692_n02098413.JPEG,204,20260813
4912,n02110341_6691_n02110341.JPEG,251,20260813
4921,n01737021_4008_n01737021.JPEG,58,20260813
4937,n02500267_2597_n02500267.JPEG,384,20260813
4945,n02110341_14273_n02110341.JPEG,251,20260813
4956,n02088094_1013_n02088094.JPEG,160,20260813
4986,n02640242_29150_n02640242.JPEG,394,20260813
5008,n02641379_2092_n02641379.JPEG,395,20260813
5010,n03788365_10079_n03788365.JPEG,669,20260813
5011,n04049303_8799_n04049303.JPEG,756,20260813
5066,n03670208_31575_n03670208.JPEG,627,20260813
5100,n02794156_10210_n02794156.JPEG,426,20260813
5104,n07749582_13140_n07749582.JPEG,951,20260813
5106,n03188531_32121_n03188531.JPEG,529,20260813
5107,n03584829_23459_n03584829.JPEG,606,20260813
5114,n04162706_28805_n04162706.JPEG,785,20260813
5121,n02123045_8317_n02123045.JPEG,281,20260813
5128,n04613696_4210_n04613696.JPEG,915,20260813
5136,n03447721_204_n03447721.JPEG,577,20260813
5143,n02447366_6814_n02447366.JPEG,362,20260813
5159,n02138441_940_n02138441.JPEG,299,20260813
5177,n01773797_1323_n01773797.JPEG,74,20260813
5178,n03623198_10585_n03623198.JPEG,615,20260813
5182,n02110185_8311_n02110185.JPEG,250,20260813
5196,n02342885_14153_n02342885.JPEG,333,20260813
5208,n03785016_14554_n03785016.JPEG,665,20260813
5212,n03877472_23549_n03877472.JPEG,697,20260813
5252,n02172182_7698_n02172182.JPEG,305,20260813
5258,n04606251_13762_n04606251.JPEG,913,20260813
5268,n02138441_11198_n02138441.JPEG,299,20260813
5276,n02087046_4856_n02087046.JPEG,158,20260813
5278,n02328150_2542_n02328150.JPEG,332,20260813
5279,n03014705_47162_n03014705.JPEG,492,20260813
5290,n03255030_570_n03255030.JPEG,543,20260813
5297,n07802026_21235_n07802026.JPEG,958,20260813
5298,n07697313_22721_n07697313.JPEG,933,20260813
5299,n04486054_4813_n04486054.JPEG,873,20260813
5303,n03868863_20334_n03868863.JPEG,691,20260813
5335,n02319095_3451_n02319095.JPEG,328,20260813
5351,n03529860_13548_n03529860.JPEG,598,20260813
5353,n03100240_11191_n03100240.JPEG,511,20260813
5358,n02112350_10303_n02112350.JPEG,261,20260813
5360,n03676483_33330_n03676483.JPEG,629,20260813
5364,n03992509_4834_n03992509.JPEG,739,20260813
5393,n02992211_38853_n02992211.JPEG,486,20260813
5394,n01797886_1968_n01797886.JPEG,82,20260813
5404,n02841315_20569_n02841315.JPEG,447,20260813
5407,n02105251_3515_n02105251.JPEG,226,20260813
5413,n02099267_1699_n02099267.JPEG,205,20260813
5417,n07579787_18841_n07579787.JPEG,923,20260813
5440,n01704323_3738_n01704323.JPEG,51,20260813
5470,n04209133_11076_n04209133.JPEG,793,20260813
5479,n12998815_3665_n12998815.JPEG,992,20260813
5481,n02113186_6238_n02113186.JPEG,264,20260813
5490,n03127925_4801_n03127925.JPEG,519,20260813
5550,n04040759_16086_n04040759.JPEG,753,20260813
5554,n02102040_5513_n02102040.JPEG,217,20260813
5574,n01968897_13515_n01968897.JPEG,117,20260813
5597,n03530642_27516_n03530642.JPEG,599,20260813
5609,n01601694_16237_n01601694.JPEG,20,20260813
5615,n04562935_24418_n04562935.JPEG,900,20260813
5622,n03494278_28148_n03494278.JPEG,593,20260813
5648,n01883070_5206_n01883070.JPEG,106,20260813
5673,n01984695_102523_n01984695.JPEG,123,20260813
5704,n01820546_7070_n01820546.JPEG,90,20260813
5722,n03977966_49508_n03977966.JPEG,734,20260813
5726,n03476991_20655_n03476991.JPEG,585,20260813
5740,n03710637_453_n03710637.JPEG,638,20260813
5773,n01950731_23520_n01950731.JPEG,115,20260813
5802,n03291819_10666_n03291819.JPEG,549,20260813
5828,n04604644_7960_n04604644.JPEG,912,20260813
5833,n01669191_3986_n01669191.JPEG,37,20260813
5852,n02437312_8412_n02437312.JPEG,354,20260813
5858,n01986214_15494_n01986214.JPEG,125,20260813
5866,n01871265_4144_n01871265.JPEG,101,20260813
5874,n02116738_17642_n02116738.JPEG,275,20260813
5878,n02009912_7178_n02009912.JPEG,132,20260813
5887,n01843065_5028_n01843065.JPEG,95,20260813
5904,n02807133_6567_n02807133.JPEG,433,20260813
5938,n03970156_10132_n03970156.JPEG,731,20260813
5952,n02099429_4757_n02099429.JPEG,206,20260813
5958,n06794110_3083_n06794110.JPEG,919,20260813
5976,n04259630_19256_n04259630.JPEG,808,20260813
6002,n01955084_16431_n01955084.JPEG,116,20260813
6012,n03662601_7317_n03662601.JPEG,625,20260813
6017,n04344873_1285_n04344873.JPEG,831,20260813
6026,n01685808_8160_n01685808.JPEG,41,20260813
6039,n04409515_6380_n04409515.JPEG,852,20260813
6063,n04238763_108_n04238763.JPEG,798,20260813
6072,n02123394_860_n02123394.JPEG,283,20260813
6130,n03595614_15140_n03595614.JPEG,610,20260813
6169,n07718747_12068_n07718747.JPEG,944,20260813
6182,n02090721_2860_n02090721.JPEG,170,20260813
6196,n03000684_25409_n03000684.JPEG,491,20260813
6236,n02787622_7008_n02787622.JPEG,420,20260813
6242,n04509417_6703_n04509417.JPEG,880,20260813
6247,n09835506_18802_n09835506.JPEG,981,20260813
6279,n04367480_7433_n04367480.JPEG,840,20260813
6280,n01796340_13357_n01796340.JPEG,81,20260813
6284,n12057211_2019_n12057211.JPEG,986,20260813
6305,n04604644_8829_n04604644.JPEG,912,20260813
6310,n03201208_25044_n03201208.JPEG,532,20260813
6318,n02111129_1351_n02111129.JPEG,255,20260813
6322,n04067472_53823_n04067472.JPEG,758,20260813
6326,n02109961_8601_n02109961.JPEG,248,20260813
6345,n02807133_1640_n02807133.JPEG,433,20260813
6375,n03376595_8289_n03376595.JPEG,559,20260813
6389,n03134739_2943_n03134739.JPEG,522,20260813
6393,n04136333_6935_n04136333.JPEG,775,20260813
6428,n03908714_2595_n03908714.JPEG,710,20260813
6441,n07749582_16201_n07749582.JPEG,951,20260813
6466,n04259630_7557_n04259630.JPEG,808,20260813
6496,n04286575_14638_n04286575.JPEG,818,20260813
6502,n04277352_12326_n04277352.JPEG,816,20260813
6520,n02346627_14822_n02346627.JPEG,334,20260813
6532,n03160309_31518_n03160309.JPEG,525,20260813
6543,n02980441_9823_n02980441.JPEG,483,20260813
6545,n03444034_7813_n03444034.JPEG,573,20260813
6581,n02951585_8051_n02951585.JPEG,473,20260813
6588,n04243546_14005_n04243546.JPEG,800,20260813
6598,n02490219_5989_n02490219.JPEG,377,20260813
6621,n03874599_11241_n03874599.JPEG,695,20260813
6660,n01608432_4372_n01608432.JPEG,21,20260813
6675,n03481172_650_n03481172.JPEG,587,20260813
6685,n04099969_7174_n04099969.JPEG,765,20260813
6693,n02165105_727_n02165105.JPEG,300,20260813
6716,n03179701_5880_n03179701.JPEG,526,20260813
6726,n03942813_7511_n03942813.JPEG,722,20260813
6729,n03388043_11866_n03388043.JPEG,562,20260813
6749,n04141076_33717_n04141076.JPEG,776,20260813
6756,n03770679_9572_n03770679.JPEG,656,20260813
6785,n03223299_16529_n03223299.JPEG,539,20260813
6797,n04532106_29328_n04532106.JPEG,887,20260813
6814,n02097298_9583_n02097298.JPEG,199,20260813
6837,n03729826_8656_n03729826.JPEG,644,20260813
6850,n02417914_23663_n02417914.JPEG,350,20260813
6869,n02092002_9251_n02092002.JPEG,177,20260813
6879,n04501370_2067_n04501370.JPEG,877,20260813
6895,n02177972_7986_n02177972.JPEG,307,20260813
6907,n04254120_3162_n04254120.JPEG,804,20260813
6918,n02115913_13535_n02115913.JPEG,274,20260813
6920,n09835506_150_n09835506.JPEG,981,20260813
6950,n03127747_878_n03127747.JPEG,518,20260813
6994,n01753488_11029_n01753488.JPEG,66,20260813
7018,n04311004_2341_n04311004.JPEG,821,20260813
7046,n01614925_3488_n01614925.JPEG,22,20260813
7079,n04483307_13114_n04483307.JPEG,871,20260813
7116,n02110806_5040_n02110806.JPEG,253,20260813
7126,n03594734_2998_n03594734.JPEG,608,20260813
7142,n02879718_10360_n02879718.JPEG,456,20260813
7161,n02089973_4562_n02089973.JPEG,167,20260813
7186,n02981792_5289_n02981792.JPEG,484,20260813
7229,n03045698_1238_n03045698.JPEG,501,20260813
7295,n04008634_25978_n04008634.JPEG,744,20260813
7302,n01685808_7482_n01685808.JPEG,41,20260813
7311,n02109961_28067_n02109961.JPEG,248,20260813
7315,n02077923_4520_n02077923.JPEG,150,20260813
7333,n02749479_5516_n02749479.JPEG,413,20260813
7335,n06785654_5597_n06785654.JPEG,918,20260813
7336,n07717556_4447_n07717556.JPEG,942,20260813
7344,n02099429_1043_n02099429.JPEG,206,20260813
7355,n01614925_16221_n01614925.JPEG,22,20260813
7360,n07734744_3672_n07734744.JPEG,947,20260813
7369,n02488291_3635_n02488291.JPEG,374,20260813
7370,n02489166_2969_n02489166.JPEG,376,20260813
7383,n03637318_28985_n03637318.JPEG,619,20260813
7408,n01537544_4674_n01537544.JPEG,14,20260813
7417,n02951358_3135_n02951358.JPEG,472,20260813
7432,n04589890_4477_n04589890.JPEG,904,20260813
7468,n04228054_3546_n04228054.JPEG,795,20260813
7494,n02106166_11840_n02106166.JPEG,232,20260813
7496,n15075141_18179_n15075141.JPEG,999,20260813
7508,n04004767_8536_n04004767.JPEG,742,20260813
7519,n02102973_5224_n02102973.JPEG,221,20260813
7522,n03085013_25675_n03085013.JPEG,508,20260813
7538,n02087394_16627_n02087394.JPEG,159,20260813
7539,n01685808_5609_n01685808.JPEG,41,20260813
7555,n01514859_12161_n01514859.JPEG,8,20260813
7558,n02104365_7148_n02104365.JPEG,223,20260813
7566,n02105505_1527_n02105505.JPEG,228,20260813
7580,n02325366_12154_n02325366.JPEG,330,20260813
7592,n03759954_19918_n03759954.JPEG,650,20260813
7597,n02086646_6521_n02086646.JPEG,156,20260813
7599,n02233338_4714_n02233338.JPEG,314,20260813
7602,n02100236_10725_n02100236.JPEG,210,20260813
7622,n03530642_27079_n03530642.JPEG,599,20260813
7623,n02264363_11329_n02264363.JPEG,318,20260813
7629,n03594945_13583_n03594945.JPEG,609,20260813
7644,n04099969_5770_n04099969.JPEG,765,20260813
7645,n03047690_3775_n03047690.JPEG,502,20260813
7653,n04447861_3043_n04447861.JPEG,861,20260813
7687,n02102177_2348_n02102177.JPEG,218,20260813
7708,n04389033_6690_n04389033.JPEG,847,20260813
7712,n03857828_61372_n03857828.JPEG,688,20260813
7795,n04069434_7571_n04069434.JPEG,759,20260813
7862,n04525038_9019_n04525038.JPEG,885,20260813
7895,n04366367_3495_n04366367.JPEG,839,20260813
7900,n02113978_7580_n02113978.JPEG,268,20260813
7902,n02492660_6156_n02492660.JPEG,379,20260813
7929,n02948072_34141_n02948072.JPEG,470,20260813
7930,n04522168_3382_n04522168.JPEG,883,20260813
7939,n03218198_15606_n03218198.JPEG,537,20260813
