result_group,source_path,copied_path,sha256,bytes,source_mtime_utc,git_state
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/aggregates/far_by_environment.csv,revision_results/mujoco_sensitivity/far_by_environment.csv,a8cae3c77411914e8e6898891bdd42a9602ae003f22909fdfa026e734e98b24c,45061,2026-07-25T17:02:41.080933+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/aggregates/far_sensitivity_raw.csv,revision_results/mujoco_sensitivity/far_sensitivity_raw.csv,cef0a0392cc68558d937b924abbdba5e96a97f6a9103abdb632eca9d89e53ed9,6279792,2026-07-25T23:30:39.301967+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/aggregates/far_sensitivity_raw.csv.pre_bootfull_merge.bak,revision_results/mujoco_sensitivity/far_sensitivity_raw_11720rows_CANONICAL_FOR_QUOTED_NUMBERS.csv,84714879882738f9d2e9ab5ca5e181719b4c5b7e2c336026e957b677da79f2e1,5028551,2026-07-25T16:49:14.232839+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/tables/far_sensitivity_table.csv,revision_results/mujoco_sensitivity/far_sensitivity_table.csv,24b7432cc4066d7ae40fdf7ebd26098ed44f2dd01eb35869aa4485ebd4af88d1,485,2026-07-25T17:02:41.084604+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/tables/far_sensitivity_table.md,revision_results/mujoco_sensitivity/far_sensitivity_table.md,36c8f8f662b940d506ee8c50a978c58e612aeb6499ac16fc2214ab7f1add96e3,819,2026-07-25T17:02:41.084604+00:00,untracked
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/interpolation_threshold_peaks.csv,541fcc301c1e2762198b42651a2485b11683b91d46865efbe8edd0ba2d6e11f6,3203,2026-08-04T20:44:07.589094+00:00,new
mujoco_sensitivity,results/neurips_2026_rebuttal/priority1/sensitivity_mujoco.csv,revision_results/mujoco_sensitivity/priority1_halfcheetah_3seed_sensitivity.csv,6cd19a591d65f6f3b28241a4b3b1f155825a34554c4a35ca55a28ee9eb2c7026,20674,2026-07-23T16:50:24.533358+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/priority1/sensitivity_mujoco_agg.csv,revision_results/mujoco_sensitivity/priority1_halfcheetah_3seed_sensitivity_agg.csv,4c5f06b067ee478fcc40bd398f851e7cecfe467ef82fa0f0867d25f2c63b2d36,7764,2026-07-23T16:51:23.304939+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/priority1/sensitivity_summary.md,revision_results/mujoco_sensitivity/priority1_halfcheetah_3seed_summary.md,84b77996c4082e288739f5806ad770672e797d112d6a1099958c0dac6e4c022b,5579,2026-07-23T16:51:23.304939+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/aggregate.py,revision_results/mujoco_sensitivity/script_aggregate.py,5e3d612f9beb315657aee8fec0a87f8376f7c787c12ece61561dbd73e10c5ca3,9009,2026-07-24T22:57:23.242000+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/aggregate_far.py,revision_results/mujoco_sensitivity/script_aggregate_far.py,29da1c2c54c6569315bcbb8187461cf3ba0b019a5cb0a1d458aaa7a5a9a3e79c,5691,2026-07-24T23:32:05.765151+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/far_plots.py,revision_results/mujoco_sensitivity/script_far_plots.py,f47eb929647629d2ca10a7a0ba72924f2fb5b63eacb9d78ebbf83488b8c8b70a,6050,2026-07-25T00:39:33.312582+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/gen_data.py,revision_results/mujoco_sensitivity/script_gen_data.py,791d46dd3de9556c63c9de7b2e22926877fd6555f92a08d61104d8a1ade90351,1687,2026-07-24T23:28:05.903658+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/merge_bootfull.py,revision_results/mujoco_sensitivity/script_merge_bootfull.py,d7a759acb7bf0ac3485c3c4c68cd1a01841d005ff59d063bafb938d7b9a522e6,2101,2026-07-25T22:00:32.976055+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/plots.py,revision_results/mujoco_sensitivity/script_plots.py,7a69cab3b9619213a4f9579c7c23ba2c9ad742621acec19fedb33bd3171aab03,6075,2026-07-24T23:20:20.298479+00:00,untracked
mujoco_sensitivity,scripts/neurips_2026_rebuttal/priority1_sensitivity.py,revision_results/mujoco_sensitivity/script_priority1_sensitivity.py,f21e8afca22a6703488b2c9691c749256d8a4c29660f84f716a5908fa586d1f3,9793,2026-08-03T07:11:54.265727+00:00,untracked
mujoco_sensitivity,results/neurips_2026_rebuttal/mujoco_sensitivity/scripts/run_sensitivity.py,revision_results/mujoco_sensitivity/script_run_sensitivity.py,63dee0dc974f4c257c8ebcc321ca0adc9059af204643d090ff2b17a874f19b78,14994,2026-07-25T21:24:17.306535+00:00,untracked
mujoco_sensitivity,(derived in this collection run),revision_results/mujoco_sensitivity/seed_paired_differences_ci95.csv,f1ed75b0f79b7e7d43db7946b99398338be33043094f41a79f23128ed4ffde2e,143993,2026-08-04T20:44:07.561823+00:00,new
provenance,results/neurips_2026_rebuttal/INVENTORY.md,revision_results/provenance/INVENTORY_original.md,1c9aa371bb6299d1aa2e84fadbf09ebc6b09e3843185d328b11125fb6d98dc44,18821,2026-08-03T07:12:46.201709+00:00,untracked
provenance,docs/NON_EXPERIMENTAL_REBUTTAL_AUDIT.md,revision_results/provenance/NON_EXPERIMENTAL_REBUTTAL_AUDIT.md,2a4db7fd594ec98407e0db321e9afe5dbc2b9594f48c83bc8cdc74f37d68f894,70783,2026-07-23T16:38:56.473662+00:00,untracked
provenance,results/neurips_2026_rebuttal/PROVENANCE.md,revision_results/provenance/PROVENANCE_original.md,d8f7ad23dbe841cc62a3542c5dfac6bc73eb60141081d5aae41fa2d05dd55c78,1059,2026-07-23T16:00:01.022165+00:00,untracked
provenance,results/neurips_2026_rebuttal/REBUTTAL_RESULTS.md,revision_results/provenance/REBUTTAL_RESULTS_original.md,a53410b930a00bc0bd4acd5c1b289e2a9b8a964ccf0d1a395edc53235d108d0f,7555,2026-07-23T17:01:41.656757+00:00,untracked
provenance,results/neurips_2026_rebuttal/REPRODUCTION.md,revision_results/provenance/REPRODUCTION_original.md,f007a5994623b0add3ef295c5fe58c4d2306560658568726985bcf441a34c51f,2884,2026-07-23T16:09:05.327255+00:00,untracked
provenance,docs/RESULTS_CATALOG.md,revision_results/provenance/RESULTS_CATALOG.md,548db2ae88c4ece3428c82a10baea5782a2a302399265e939126974569c95563,2120,2026-08-03T07:16:47.496882+00:00,untracked
provenance,(derived in this collection run),revision_results/provenance/collect_artifacts.py,270d25871a8f9e0ad4feb8d261ed4d0db4d5483dc9d00b40e13a62d3ce60a35a,15087,2026-08-04T21:01:47.526153+00:00,new
provenance,(derived in this collection run),revision_results/provenance/extract_cifar_from_git.py,112dd66f4807509ba17454f49d406370ac2d8d10c5fd317f3667543320565e51,5220,2026-08-04T20:50:51.068954+00:00,new
provenance,(derived in this collection run),revision_results/provenance/index_large_artifacts.py,e13598102238229d20cd4a5c31b13a71d3f790194a6f55a5b9b18589e84d287d,5215,2026-08-04T20:56:39.496036+00:00,new
provenance,(derived in this collection run),revision_results/provenance/large_artifacts.csv,89ab4c032047496a41446200a3d3bbcd19d73ded72b829d648220956390185cd,4151,2026-08-04T20:56:47.628032+00:00,new
provenance,docs/pnc_experiment_protocol.md,revision_results/provenance/pnc_experiment_protocol.md,cd72864d90855a5eb4c27cbd4f317779d62186dbfaabcac18f5cd6fccb0a08a7,5198,2026-08-03T06:36:06.173910+00:00,untracked
provenance,results/neurips_2026_rebuttal/protocol_clarifications.md,revision_results/provenance/protocol_clarifications.md,7ca710faf8e514859c2fcdcaef49a86ad43dea74c2ca672acb823410a83af990,10033,2026-07-23T16:34:48.204065+00:00,untracked
provenance,(derived in this collection run),revision_results/provenance/protocol_configuration_record.csv,31565ddb0dc2623240cca2d04823445594999e21b168c350c78e5752b8fb93b9,6592,2026-08-04T20:51:47.293285+00:00,new
